price_mean_pfx,price_std_pfx,price_min_pfx,price_max_pfx,price2_mean_pfx,price2_std_pfx,country_mode_pfx,page_1_(main_category)_mode_pfx,page_2_(clothing_model)_mode_pfx,colour_mode_pfx,model_photography_mode_pfx,country_nunique_pfx,page_1_(main_category)_nunique_pfx,page_2_(clothing_model)_nunique_pfx,colour_nunique_pfx,model_photography_nunique_pfx,target
38.0,7.0710678118654755,33,48,1.6,0.5477225575051662,29,3,C12,6,1,1,2,5,3,2,1
50.0,16.97056274847714,38,62,1.5,0.7071067811865476,24,1,A20,2,2,1,1,2,2,1,1
52.4,16.516658257650064,33,77,1.2,0.4472135954999579,29,3,C25,2,1,1,2,5,3,2,1
23.0,0.0,23,23,2.0,0.0,29,4,P20,7,1,1,1,1,1,1,1
68.66666666666667,11.547005383792513,62,82,1.0,0.0,9,1,A11,3,1,1,1,3,1,1,1
46.6,6.066300355241241,38,52,1.4,0.5477225575051661,9,2,B3,12,1,1,2,4,3,1,1
48.8,8.871302046486749,38,60,1.4,0.5477225575051662,29,1,A24,2,1,1,1,5,3,2,1
42.8,12.357184145265458,28,62,1.8,0.4472135954999579,10,1,A6,3,1,1,1,4,2,2,1
44.2,13.718600511714014,28,62,1.4,0.5477225575051662,29,3,A8,2,1,1,2,5,5,2,1
37.0,2.23606797749979,33,38,2.0,0.0,29,1,A25,1,1,1,1,3,3,2,0
48.8,7.791020472312981,43,62,1.0,0.0,9,3,A22,14,1,1,2,5,4,2,1
42.8,12.357184145265457,28,62,1.8,0.4472135954999579,9,1,A1,3,1,1,1,5,3,1,1
48.6,12.401612798341995,38,62,1.2,0.4472135954999579,29,1,A11,3,1,1,2,4,2,2,0
62.0,7.0710678118654755,57,67,1.0,0.0,9,2,B22,2,1,1,1,2,2,1,1
54.2,9.959919678390984,38,62,1.2,0.4472135954999579,24,1,A21,1,1,1,2,4,4,2,0
49.8,18.471599822430107,38,82,1.4,0.5477225575051661,29,1,A4,3,1,1,2,4,3,2,0
46.0,13.856406460551018,38,62,1.3333333333333333,0.5773502691896257,29,2,B14,6,1,1,2,3,2,2,1
36.0,10.368220676663862,23,48,1.6,0.5477225575051662,29,3,A10,2,1,1,3,5,3,2,0
57.0,0.0,57,57,1.0,0.0,29,2,B31,9,1,1,1,1,1,1,1
38.0,0.0,38,38,1.0,0.0,29,4,P15,4,2,1,1,1,1,1,1
41.8,11.054410884348382,28,57,1.4,0.5477225575051662,29,2,B17,2,1,1,3,5,5,2,1
40.8,14.463747785411636,23,62,1.6,0.5477225575051662,29,4,B11,2,1,1,2,5,3,2,1
57.0,0.0,57,57,1.0,0.0,41,2,B24,11,1,1,1,2,2,1,1
52.4,13.145341380123986,38,62,1.4,0.5477225575051662,29,1,A22,2,1,1,1,5,3,1,1
37.0,10.8397416943394,23,48,1.8,0.4472135954999579,9,3,A2,3,1,1,2,5,3,2,1
43.6,15.043270920913445,28,62,1.6,0.5477225575051662,9,1,A13,1,2,1,2,5,5,2,1
51.0,14.2828568570857,33,62,1.4,0.5477225575051662,9,1,A11,3,1,1,1,5,3,1,0
48.0,0.0,48,48,1.0,0.0,9,3,C8,2,2,1,1,1,1,1,1
62.0,0.0,62,62,1.0,0.0,9,1,A11,3,1,1,1,1,1,1,1
52.4,12.259690045021532,33,62,1.2,0.4472135954999579,9,3,A11,6,1,1,2,5,4,2,1
32.0,8.94427190999916,28,48,1.8,0.4472135954999579,9,3,C1,4,1,1,1,5,5,2,0
64.5,3.5355339059327378,62,67,1.0,0.0,24,2,B10,2,1,1,1,2,1,1,1
38.8,13.442470011125188,28,62,1.8,0.4472135954999579,29,1,A12,1,1,1,1,5,3,2,0
34.666666666666664,2.886751345948128,33,38,2.0,0.0,29,4,B12,2,1,1,2,3,3,1,1
52.6,11.19374825516458,43,67,1.4,0.5477225575051662,29,2,B11,2,1,1,2,4,2,2,1
49.6,13.86722755275906,38,67,1.6,0.5477225575051661,29,2,A5,2,1,1,2,5,4,2,0
57.0,0.0,57,57,1.0,0.0,29,2,B26,13,1,1,1,1,1,1,1
47.0,15.588457268119896,38,65,1.0,0.0,29,4,P1,4,1,1,1,3,2,2,1
38.0,0.0,38,38,2.0,0.0,29,2,B19,13,1,1,1,1,1,1,1
44.6,16.272676485446393,28,62,1.6,0.5477225575051662,24,1,A13,1,1,1,1,5,4,2,0
34.0,5.477225575051662,28,38,2.0,0.0,29,1,B23,7,1,1,2,4,4,1,1
38.0,0.0,38,38,2.0,0.0,24,1,A32,2,1,1,1,1,1,1,1
43.0,0.0,43,43,2.0,0.0,24,1,A7,3,1,1,1,1,1,1,1
41.5,10.598742063723098,33,57,1.75,0.5,9,2,A10,3,1,1,3,4,2,2,1
41.75,2.4999999999999996,38,43,1.25,0.5,29,4,A2,2,1,1,3,4,4,2,1
52.0,0.0,52,52,1.0,0.0,29,2,B6,2,1,1,1,1,1,1,1
55.0,24.041630560342615,38,72,1.5,0.7071067811865476,24,1,A3,3,1,1,1,2,2,2,1
38.0,0.0,38,38,2.0,0.0,29,2,B17,6,2,1,1,1,1,1,1
51.4,12.895735729302148,38,67,1.4,0.5477225575051661,17,2,B1,6,1,1,1,5,4,2,1
38.0,0.0,38,38,2.0,0.0,29,1,A30,6,1,1,1,1,1,1,1
33.0,0.0,33,33,2.0,0.0,9,1,A15,14,2,1,1,1,1,1,1
47.6,12.25969004502153,38,67,1.6,0.5477225575051661,9,1,A12,2,1,1,3,5,3,2,1
42.0,11.532562594670797,33,55,1.6666666666666667,0.5773502691896257,29,1,A23,3,2,1,1,3,3,2,1
48.6,17.994443586840912,28,72,1.6,0.5477225575051661,29,1,A1,3,1,1,1,5,2,1,1
39.8,11.233877335986897,28,52,1.4,0.5477225575051661,29,3,B4,2,1,1,3,5,5,2,0
23.0,0.0,23,23,2.0,0.0,29,4,P5,3,1,1,1,1,1,1,1
57.0,0.0,57,57,1.0,0.0,29,2,B2,3,2,1,1,1,1,1,1
35.5,3.5355339059327378,33,38,2.0,0.0,24,1,A32,2,1,1,2,2,2,1,1
28.0,0.0,28,28,2.0,0.0,9,1,A13,1,1,1,1,1,1,1,1
48.0,0.0,48,48,1.0,0.0,29,3,C7,13,1,1,1,1,1,1,1
46.8,3.8340579025361623,43,52,1.0,0.0,9,3,C22,11,1,1,2,3,3,2,1
57.0,0.0,57,57,1.0,0.0,29,2,B24,11,1,1,1,1,1,1,1
38.0,0.0,38,38,1.0,0.0,29,4,P15,4,2,1,1,1,1,1,1
35.5,10.606601717798211,28,43,2.0,0.0,29,1,A7,3,1,1,2,2,2,1,1
56.0,12.0,38,62,1.25,0.5,29,1,A10,3,1,1,1,4,3,1,1
34.0,5.477225575051661,28,38,1.4,0.5477225575051662,29,4,P1,3,1,1,1,3,2,2,0
62.333333333333336,19.5021366350801,43,82,1.3333333333333333,0.5773502691896258,29,1,A7,3,1,1,1,3,1,1,1
48.0,0.0,48,48,1.0,0.0,29,3,C7,13,1,1,1,1,1,1,1
50.0,16.97056274847714,38,62,1.5,0.7071067811865476,29,1,A12,2,1,1,1,2,1,1,1
45.0,9.899494936611664,38,52,1.5,0.7071067811865476,29,1,A25,1,1,1,2,2,2,1,1
36.0,5.70087712549569,28,43,1.6,0.5477225575051661,29,4,A5,3,1,1,2,5,4,2,0
39.0,8.94427190999916,28,48,1.6,0.5477225575051662,29,3,C28,2,1,1,1,5,3,2,1
43.0,0.0,43,43,1.0,0.0,29,4,P65,9,2,1,1,1,1,1,1
33.0,0.0,33,33,2.0,0.0,29,3,C15,6,1,1,1,1,1,1,1
40.8,9.959919678390984,33,57,1.4,0.5477225575051662,29,4,C21,2,1,1,2,5,5,2,1
40.5,3.5355339059327378,38,43,1.5,0.7071067811865476,29,1,A6,3,1,1,2,2,1,1,1
48.4,11.907980517283358,33,57,1.4,0.5477225575051661,29,2,B27,2,1,1,2,3,3,2,1
44.6,11.502173707608488,33,57,1.6,0.5477225575051661,29,2,B1,9,1,1,2,5,4,1,0
56.4,10.310189135025604,43,67,1.2,0.4472135954999579,29,1,A11,3,1,1,3,5,4,2,1
33.0,0.0,33,33,2.0,0.0,29,1,A15,14,2,1,1,1,1,1,1
38.0,8.660254037844387,28,43,2.0,0.0,29,1,A2,3,1,1,1,2,2,1,1
36.0,8.366600265340756,28,48,1.8,0.4472135954999579,29,3,C1,2,1,1,1,5,5,2,0
39.666666666666664,2.88675134594813,38,43,1.3333333333333333,0.5773502691896258,29,4,P1,3,1,1,2,2,1,1,1
47.8,14.584238067173752,33,72,1.8,0.4472135954999579,29,1,A15,3,1,1,2,5,3,2,0
46.25,9.742518497116988,38,57,1.5,0.5773502691896257,29,2,B32,6,1,1,1,3,3,1,1
32.0,8.215838362577491,23,43,2.0,0.0,29,1,A1,3,1,1,3,5,3,2,1
35.5,10.606601717798211,28,43,2.0,0.0,29,1,A2,3,1,1,2,2,1,1,1
62.0,0.0,62,62,1.0,0.0,29,1,A17,2,1,1,1,1,1,1,1
28.0,7.0710678118654755,23,33,2.0,0.0,29,4,P12,4,1,1,1,2,1,2,1
41.0,12.83225103661344,26,57,1.75,0.5,9,1,A2,3,1,1,3,4,2,2,1
59.5,3.5355339059327378,57,62,1.0,0.0,29,1,A21,1,1,1,2,2,2,2,1
38.0,7.905694150420948,28,48,1.4,0.5477225575051662,29,4,C10,2,1,1,2,5,5,2,0
62.0,0.0,62,62,1.0,0.0,29,2,B14,2,1,1,1,1,1,1,1
41.8,11.497825881443848,33,62,1.8,0.4472135954999579,15,1,A20,2,2,1,1,4,3,2,0
33.0,10.801234497346432,23,48,1.75,0.5,29,1,A13,1,1,1,2,4,3,2,1
54.333333333333336,10.96965511460289,48,67,1.0,0.0,29,3,B10,2,1,1,2,3,3,1,1
50.0,11.343133018115704,38,62,1.25,0.5,29,2,A11,2,1,1,3,4,3,1,1
48.6,17.994443586840912,28,72,1.6,0.5477225575051661,29,1,A1,3,1,1,1,5,2,2,0
38.0,0.0,38,38,2.0,0.0,44,2,B7,6,1,1,1,1,1,1,1
44.8,7.155417527999326,38,57,1.0,0.0,29,4,C54,2,1,1,2,5,3,2,1
51.4,12.895735729302148,38,67,1.4,0.5477225575051662,29,2,B10,2,1,1,1,5,4,1,1
28.0,0.0,28,28,2.0,0.0,29,1,A13,1,1,1,1,1,1,1,1
43.0,0.0,43,43,2.0,0.0,46,1,A5,3,1,1,1,1,1,1,1
41.75,7.5,33,48,1.25,0.5,29,3,A16,1,1,1,3,4,4,1,1
56.2,9.257429448826493,43,67,1.2,0.4472135954999579,29,2,B10,2,1,1,1,5,3,1,1
46.6,11.907980517283358,38,62,1.6,0.5477225575051661,29,2,B13,6,1,1,1,5,5,2,1
40.4,14.010710188994702,23,55,1.4,0.5477225575051662,29,3,C27,6,1,1,1,5,3,2,0
47.5,10.969655114602888,38,57,1.5,0.5773502691896257,29,2,B31,6,1,1,1,2,2,1,1
39.0,9.617692030835672,23,48,1.2,0.4472135954999579,29,3,C14,2,1,1,2,5,5,1,0
33.0,0.0,33,33,2.0,0.0,29,1,A15,14,2,1,1,1,1,1,1
50.6,15.109599597606817,38,67,1.6,0.5477225575051661,29,2,B10,2,1,1,1,5,3,1,1
44.0,6.519202405202649,33,48,1.2,0.4472135954999579,29,3,C5,11,1,1,1,4,3,2,1
49.333333333333336,20.256686138984666,33,72,1.6666666666666667,0.5773502691896258,29,1,A15,3,1,1,1,3,2,2,1
31.333333333333332,5.773502691896257,28,38,1.6666666666666667,0.5773502691896257,29,4,P17,2,1,1,1,3,1,2,1
47.0,25.278449319529077,20,82,1.6,0.5477225575051662,24,1,A1,3,1,1,2,5,4,2,1
35.4,8.87693640846886,20,43,1.2,0.4472135954999579,24,4,C50,4,1,1,2,5,4,2,0
44.8,9.934787365615833,38,62,1.8,0.4472135954999579,29,1,A10,3,1,1,1,5,2,1,0
49.6,13.86722755275906,38,67,1.6,0.5477225575051661,29,2,B14,2,1,1,1,5,5,1,1
49.0,15.556349186104043,38,60,1.5,0.7071067811865476,29,1,A14,3,1,1,1,2,1,2,1
55.0,14.445299120013637,38,67,1.25,0.5,29,2,B21,12,1,1,2,4,3,1,1
35.0,5.70087712549569,28,43,2.0,0.0,9,1,A13,1,1,1,1,5,3,2,0
42.75,10.372238588334408,28,50,1.5,0.5773502691896257,29,3,C35,3,1,1,3,3,2,1,1
48.4,10.334408546211051,38,62,1.2,0.4472135954999579,29,2,B13,12,1,1,2,5,4,2,0
48.75,13.84136313132971,38,67,1.5,0.5773502691896257,29,2,A4,2,1,1,2,4,4,2,1
36.0,8.366600265340756,28,48,1.4,0.5477225575051662,29,4,P1,2,1,1,1,5,3,2,0
50.0,16.97056274847714,38,62,1.0,0.0,29,1,A22,4,1,1,2,2,1,1,1
37.0,7.416198487095663,28,48,1.8,0.4472135954999579,29,3,A10,6,1,1,3,5,4,1,1
37.8,8.955445270895245,28,52,1.6,0.5477225575051662,29,1,A12,1,1,1,3,5,5,2,1
48.0,0.0,48,48,1.0,0.0,29,3,C8,2,2,1,1,1,1,1,1
40.0,2.7386127875258306,38,43,1.8,0.4472135954999579,29,2,B11,2,1,1,2,5,3,1,1
28.0,0.0,28,28,2.0,0.0,29,3,C1,4,2,1,1,1,1,1,1
35.5,6.454972243679029,28,43,1.5,0.5773502691896257,29,4,P16,2,1,1,1,4,4,2,1
48.4,10.16366075781753,38,65,1.0,0.0,29,3,C12,4,1,1,2,5,4,2,1
46.25,14.430869689661812,28,62,1.5,0.5773502691896257,29,2,A1,2,1,1,2,4,3,1,1
38.0,0.0,38,38,1.0,0.0,29,4,P1,3,1,1,1,1,1,1,1
50.6,21.46625258399798,28,82,1.4,0.5477225575051661,29,1,A5,3,1,1,2,5,1,1,1
43.0,3.5355339059327373,38,48,1.0,0.0,29,4,P33,9,1,1,1,4,2,2,1
48.75,15.435349040433133,33,62,1.5,0.5773502691896257,29,1,A15,1,1,1,1,4,3,2,1
46.0,12.12435565298214,33,57,1.3333333333333333,0.5773502691896258,29,2,B24,9,1,1,3,3,3,2,1
48.0,0.0,48,48,1.0,0.0,29,4,P19,2,1,1,1,1,1,1,1
39.0,5.477225575051661,33,48,1.2,0.4472135954999579,29,4,P15,4,2,1,3,4,3,2,1
43.0,0.0,43,43,1.0,0.0,29,4,P6,2,1,1,1,1,1,1,1
46.0,12.12435565298214,33,57,1.3333333333333333,0.5773502691896257,29,2,B24,2,1,1,2,3,3,2,1
38.0,11.726039399558577,23,48,1.4,0.5477225575051661,9,3,C1,4,1,1,1,5,4,2,0
36.0,5.70087712549569,28,43,2.0,0.0,29,1,A10,3,1,1,1,5,2,2,0
48.0,0.0,48,48,1.0,0.0,29,3,C9,6,1,1,1,1,1,1,1
35.5,17.67766952966369,23,48,1.5,0.7071067811865476,9,3,C14,9,1,1,1,2,1,1,1
49.0,15.556349186104043,38,60,1.5,0.7071067811865476,29,1,A18,2,1,1,1,2,2,1,1
47.75,16.33758448078132,38,72,1.75,0.5,29,1,A10,3,1,1,1,4,2,1,1
40.0,5.70087712549569,33,48,1.2,0.4472135954999579,29,4,P70,6,2,1,2,4,3,2,1
40.6,14.774978849392644,23,57,1.4,0.5477225575051661,29,3,B16,12,1,1,2,5,3,2,1
48.0,0.0,48,48,2.0,0.0,29,2,B9,1,1,1,1,1,1,1,1
28.0,0.0,28,28,2.0,0.0,29,1,A13,1,1,1,1,1,1,1,1
59.0,4.4721359549995805,57,67,1.0,0.0,29,2,B10,2,1,1,1,5,4,1,1
44.8,9.418067742376882,33,57,1.4,0.5477225575051662,29,3,A25,14,1,1,2,5,4,1,1
46.6,14.205632685663812,33,62,1.6,0.5477225575051661,9,1,A11,3,1,1,1,4,3,2,1
36.333333333333336,10.408329997330664,28,48,1.6666666666666667,0.5773502691896257,29,3,C1,4,1,1,1,3,3,2,1
34.0,5.477225575051661,28,38,1.4,0.5477225575051662,29,4,P11,4,2,1,1,5,3,2,1
57.0,5.0,52,62,1.0,0.0,9,2,B13,3,2,1,1,3,3,2,1
39.666666666666664,14.433756729740644,23,48,1.3333333333333333,0.5773502691896257,29,3,C13,9,1,1,1,3,1,1,1
36.75,8.539125638299664,28,48,1.5,0.5773502691896257,29,1,A13,1,1,1,3,4,3,1,1
49.6,17.386776584519627,28,72,1.6,0.5477225575051662,9,1,A1,3,1,1,1,5,3,1,0
51.6,10.597169433391164,38,62,1.4,0.5477225575051661,29,1,A26,2,1,1,1,5,4,2,1
53.2,3.8340579025361623,48,57,1.0,0.0,44,2,B2,14,2,1,2,5,4,2,0
41.0,9.848857801796104,33,52,1.6666666666666667,0.5773502691896258,29,1,A10,3,1,1,2,3,3,2,1
57.0,0.0,57,57,1.0,0.0,29,2,B2,3,2,1,1,1,1,1,1
44.8,15.20526224699857,38,72,1.8,0.4472135954999579,29,1,A4,3,2,1,1,2,1,2,1
45.0,16.97056274847714,33,57,1.5,0.7071067811865476,29,3,C56,4,1,1,2,2,2,2,1
43.0,7.0710678118654755,38,48,1.0,0.0,29,3,C17,3,1,1,2,2,2,1,1
30.0,5.70087712549569,23,38,1.8,0.4472135954999579,29,4,A13,4,1,1,2,5,2,2,1
50.2,7.155417527999327,38,57,1.2,0.4472135954999579,46,2,B1,4,2,1,1,5,4,2,0
52.5,20.506096654409877,38,67,1.5,0.7071067811865476,44,2,B12,2,1,1,1,2,2,1,1
33.0,0.0,33,33,2.0,0.0,29,3,C11,7,1,1,1,1,1,1,1
44.8,9.959919678390984,38,60,1.2,0.4472135954999579,29,1,P17,2,2,1,3,4,3,2,1
57.0,0.0,57,57,1.0,0.0,34,2,B2,3,2,1,1,1,1,1,1
47.5,13.435028842544405,38,57,1.5,0.7071067811865476,24,2,B15,9,1,1,1,2,2,1,1
68.66666666666667,11.547005383792516,62,82,1.0,0.0,29,1,A21,1,1,1,1,3,3,1,1
34.0,12.0,28,52,1.75,0.5,29,3,C40,14,2,1,1,2,2,1,1
38.0,0.0,38,38,1.0,0.0,44,4,P1,3,1,1,1,1,1,1,1
40.8,12.617448236470002,28,62,1.4,0.5477225575051661,29,1,A13,3,1,1,2,5,4,2,1
45.0,24.041630560342615,28,62,1.5,0.7071067811865476,29,1,A31,6,1,1,2,2,2,2,1
38.0,0.0,38,38,2.0,0.0,29,2,B17,6,2,1,1,1,1,1,1
43.6,14.11736519326464,20,57,1.2,0.4472135954999579,9,3,C21,14,1,1,1,5,4,1,0
38.0,0.0,38,38,1.0,0.0,29,4,P4,4,1,1,1,1,1,1,1
30.5,3.5355339059327378,28,33,2.0,0.0,9,1,A15,6,1,1,1,2,2,2,1
40.8,12.617448236470004,28,62,1.8,0.4472135954999579,29,1,A10,3,1,1,1,5,3,2,1
52.5,11.704699910719626,38,62,1.25,0.5,9,1,A11,2,1,1,2,4,3,1,1
38.0,0.0,38,38,2.0,0.0,9,1,A26,2,1,1,1,2,2,2,1
33.0,0.0,33,33,2.0,0.0,46,1,A15,14,2,1,1,1,1,1,1
38.8,13.442470011125188,28,62,1.8,0.4472135954999579,24,1,A1,6,2,1,1,5,4,2,0
28.0,0.0,28,28,2.0,0.0,29,3,C26,14,1,1,1,1,1,1,1
43.0,0.0,43,43,2.0,0.0,46,1,A6,3,1,1,1,1,1,1,1
62.0,0.0,62,62,1.0,0.0,46,1,A8,3,1,1,1,1,1,1,1
43.0,0.0,43,43,2.0,0.0,46,1,A7,3,1,1,1,1,1,1,1
23.0,0.0,23,23,2.0,0.0,46,3,C3,6,2,1,1,1,1,1,1
47.6,14.501724035437991,28,62,1.6,0.5477225575051662,29,1,A2,3,1,1,1,4,2,1,1
38.0,0.0,38,38,2.0,0.0,9,1,A4,3,2,1,1,1,1,1,1
33.0,0.0,33,33,2.0,0.0,29,3,C15,6,1,1,1,1,1,1,1
39.0,8.94427190999916,28,48,1.4,0.5477225575051661,29,3,C11,7,1,1,2,5,4,2,1
30.5,3.5355339059327378,28,33,2.0,0.0,29,3,C1,4,2,1,1,2,2,1,1
43.0,0.0,43,43,2.0,0.0,29,1,A2,3,1,1,1,1,1,1,1
33.0,7.0710678118654755,28,38,2.0,0.0,29,1,A13,1,1,1,1,2,2,1,1
30.5,3.5355339059327378,28,33,2.0,0.0,9,3,C11,7,1,1,1,2,2,2,1
36.75,2.4999999999999996,33,38,2.0,0.0,29,1,A10,3,1,1,2,3,2,2,1
46.4,10.310189135025604,33,57,1.4,0.5477225575051662,29,2,B16,7,1,1,2,4,3,1,1
28.0,0.0,28,28,2.0,0.0,29,1,A13,1,1,1,1,1,1,1,1
50.0,9.899494936611664,43,57,1.5,0.7071067811865476,9,2,B11,2,1,1,1,2,2,2,1
45.6,15.109599597606817,33,62,1.6,0.5477225575051661,9,1,A11,3,1,1,1,5,3,2,0
44.2,16.52876280911551,28,62,1.6,0.5477225575051661,29,1,A1,3,1,1,1,5,3,1,1
56.75,6.18465843842649,48,62,1.0,0.0,9,1,A17,2,1,1,3,4,3,1,1
57.0,0.0,57,57,1.0,0.0,44,2,B24,11,1,1,1,2,2,1,1
40.6,13.992855319769443,23,52,1.4,0.5477225575051662,29,2,B4,7,1,1,3,5,4,2,1
37.0,6.519202405202649,28,43,1.4,0.5477225575051661,29,4,P17,2,1,1,1,5,5,2,1
38.0,0.0,38,38,2.0,0.0,29,1,A20,2,2,1,1,1,1,1,1
46.0,13.856406460551018,38,62,1.6666666666666667,0.5773502691896257,29,1,A21,1,1,1,1,3,2,1,1
38.0,0.0,38,38,2.0,0.0,29,1,A33,1,1,1,1,1,1,1,1
41.0,18.138357147217057,20,62,1.6,0.5477225575051662,9,3,A26,6,2,1,2,5,4,2,1
46.0,17.08800749063506,28,62,1.3333333333333333,0.5773502691896258,9,3,A17,2,2,1,2,3,2,2,1
43.8,10.986355173577817,33,62,1.8,0.4472135954999579,9,1,A11,3,1,1,1,5,3,2,0
40.0,7.582875444051551,28,48,1.2,0.4472135954999579,29,4,P23,2,1,1,1,5,3,2,1
33.0,0.0,33,33,2.0,0.0,29,4,P16,7,1,1,1,1,1,1,1
52.5,20.506096654409877,38,67,1.5,0.7071067811865476,29,2,B10,2,1,1,1,2,1,1,1
47.5,10.969655114602888,38,57,1.5,0.5773502691896257,29,2,B32,6,1,1,1,3,3,1,1
50.8,12.11197754291181,43,72,1.4,0.5477225575051662,29,1,A2,3,1,1,2,5,3,2,0
38.0,0.0,38,38,1.0,0.0,29,4,P1,3,1,1,1,1,1,1,1
44.6,12.541929676090517,28,57,1.6,0.5477225575051662,29,2,A1,2,1,1,2,5,5,1,0
42.8,10.73312629199899,38,62,1.8,0.4472135954999579,29,1,A10,2,1,1,1,3,2,1,0
51.6,12.421755109484328,38,67,1.4,0.5477225575051662,29,2,B10,2,1,1,2,5,3,2,0
36.333333333333336,2.88675134594813,33,38,2.0,0.0,29,1,A15,1,1,1,1,3,3,2,1
48.8,18.726985876002576,38,82,1.6,0.5477225575051662,29,1,A10,3,1,1,2,5,2,2,1
53.4,17.6578594399208,28,72,1.4,0.5477225575051661,29,1,A1,3,1,1,1,5,3,1,0
42.6,10.13903348450926,28,52,1.6,0.5477225575051662,29,1,A13,1,1,1,2,5,5,1,1
44.0,12.0,38,62,1.25,0.5,29,2,P15,4,2,1,2,3,3,2,1
61.2,1.0954451150103328,60,62,1.0,0.0,9,1,A14,3,1,1,1,3,1,1,0
59.0,17.08800749063506,43,77,1.3333333333333333,0.5773502691896258,9,1,A6,3,1,1,3,3,3,1,1
45.4,9.154233993076646,38,60,1.6,0.5477225575051662,9,1,A14,3,1,1,2,5,4,1,1
39.8,13.0843417870369,28,62,1.8,0.4472135954999579,29,1,A10,3,1,1,1,5,4,2,1
56.0,5.656854249492381,52,60,1.0,0.0,29,1,A14,3,1,1,2,2,2,2,1
47.5,6.363961030678928,43,52,1.5,0.7071067811865476,29,2,B11,2,1,1,1,2,2,1,1
43.0,0.0,43,43,2.0,0.0,29,1,A5,3,1,1,1,1,1,1,1
49.6,22.018174311236617,28,82,1.6,0.5477225575051661,9,1,A1,3,1,1,1,5,2,2,1
48.4,17.30028901492689,28,67,1.4,0.5477225575051662,29,2,A1,2,1,1,3,5,3,2,1
44.333333333333336,17.03917055884274,28,62,1.6666666666666667,0.5773502691896258,9,1,A1,3,1,1,1,3,2,1,1
45.8,16.02186006679624,28,72,1.8,0.4472135954999579,9,1,A1,3,1,1,1,5,2,1,1
50.25,15.063753405664428,38,72,1.75,0.5,29,1,A12,3,1,1,2,4,3,1,1
41.5,10.598742063723098,33,57,1.75,0.5,29,2,B15,6,1,1,2,4,2,2,1
32.0,11.532562594670797,20,43,1.6666666666666667,0.5773502691896258,24,4,C50,2,1,1,2,3,3,2,1
40.5,10.606601717798211,33,48,1.5,0.7071067811865476,29,3,C11,7,1,1,1,2,1,1,1
40.5,8.660254037844387,33,48,1.5,0.5773502691896257,24,3,C15,2,1,1,1,4,3,1,1
32.0,12.449899597988733,23,48,1.6,0.5477225575051662,29,3,C3,6,2,1,1,4,3,2,1
52.25,9.5,38,57,1.25,0.5,41,2,B24,2,1,1,1,4,4,1,1
33.0,0.0,33,33,2.0,0.0,9,3,C31,12,1,1,1,1,1,1,1
42.6,14.06413879339933,28,62,1.6,0.5477225575051662,9,1,A13,1,1,1,2,5,3,2,0
40.5,3.5355339059327378,38,43,2.0,0.0,29,1,A10,3,1,1,1,2,1,1,1
47.8,13.700364958642526,38,72,1.8,0.4472135954999579,29,1,A2,3,1,1,1,5,1,2,0
57.0,7.0710678118654755,52,62,1.0,0.0,29,2,B13,10,1,1,1,2,2,2,1
38.0,8.660254037844387,28,43,2.0,0.0,29,1,A1,3,1,1,1,3,2,1,1
38.0,0.0,38,38,1.0,0.0,29,4,P4,4,1,1,1,1,1,1,1
55.2,11.122050170719424,38,67,1.2,0.4472135954999579,29,2,A12,2,1,1,2,5,3,1,1
52.0,0.0,52,52,1.0,0.0,29,2,B3,12,1,1,1,1,1,1,1
38.0,0.0,38,38,1.0,0.0,29,4,P17,2,2,1,1,1,1,1,1
57.0,0.0,57,57,1.0,0.0,29,2,B2,3,2,1,1,1,1,1,1
43.2,16.769019053003667,28,62,1.6,0.5477225575051661,24,1,A13,1,1,1,1,4,3,1,1
40.0,10.954451150103322,28,48,1.4,0.5477225575051662,29,3,C10,9,2,1,1,4,3,2,1
20.0,0.0,20,20,2.0,0.0,24,3,C50,9,2,1,1,1,1,1,1
37.0,10.246950765959598,28,48,1.6,0.5477225575051661,24,3,C8,6,2,1,2,3,2,2,1
42.6,11.738824472663351,28,57,1.6,0.5477225575051661,29,2,B12,2,1,1,2,5,4,1,0
47.75,10.3400515794974,38,62,1.25,0.5,29,1,A30,2,1,1,4,4,4,2,1
44.8,7.981227975693967,38,57,1.6,0.5477225575051662,29,1,A30,2,1,1,2,5,3,2,0
40.0,2.7386127875258306,38,43,1.6,0.5477225575051662,29,2,B15,9,1,1,2,5,3,2,1
36.333333333333336,7.637626158259733,28,43,1.6666666666666667,0.5773502691896257,29,3,A4,3,2,1,2,3,3,2,1
38.0,7.905694150420948,28,48,1.8,0.4472135954999579,29,3,B11,2,1,1,2,5,2,1,1
45.8,16.02186006679624,28,72,1.8,0.4472135954999579,29,1,A1,3,1,1,1,5,2,1,0
57.0,0.0,57,57,1.0,0.0,9,2,B31,9,1,1,1,1,1,1,1
43.6,10.334408546211051,28,52,1.4,0.5477225575051662,29,3,C35,9,1,1,2,4,4,2,1
37.5,20.506096654409877,23,52,1.5,0.7071067811865476,24,2,B4,9,1,1,2,2,2,1,1
43.0,0.0,43,43,2.0,0.0,29,2,B11,2,1,1,1,1,1,1,1
50.333333333333336,4.04145188432738,48,55,1.0,0.0,9,3,C17,11,1,1,1,3,2,1,1
48.2,8.497058314499203,33,52,1.2,0.4472135954999579,24,2,B4,10,1,1,2,3,3,1,0
62.0,0.0,62,62,1.0,0.0,29,1,A8,3,1,1,1,1,1,1,1
